"V1" "V2"
"65" 1.77457956150631 1920663026795499264
"66" 3.43288423422276 9.88486808713733e+21
"67" 1.34329944475311 5932565.8654162
"68" 6.08325913415819 47169.6911317381
"69" 0.965413669427087 517283971355.29
"70" 2.19782308296848 8718884129.65255
"71" 3.92148647301723 4677.49839936534
"72" 3.36126918935784 101470.072706294
"73" 6.95795233913804 474298425.933805
"74" 3.50770468674591 773687856323246
"75" 2.99929789226905 1.77699699914379e+23
"76" 4.09471824428846 67.2632597009742
"77" 5.50744879035368 3021877782028.24
"78" 11.4686034532141 10576570913016375296
"79" 4.94424570568173 55662819016.8076
"80" 2.70193111118718 74845864379431280
"81" 7.46129130160705 1.35285782358595e+25
"82" 2.88511632430419 3.24071481212283
"83" 5.69867925755853 11304918522835962
"84" 1.2829166107514 118306214040.102
"85" 3.8034974827855 5.5239179300635
"86" 3.20092659932603 73895389.4894457
"87" 2.84159972699664 1836914096050696
"88" 6.4670789597319 2.87186988656296e+21
"89" 2.02203791236099 5.9860403041897e+21
"90" 7.73982517717567 121535437090.602
"91" 2.84903548172841 55983081050.8413
"92" 5.56469815678143 3.87970390657328e+21
"93" 3.47247575851145 1.02757479597708e+21
"94" 3.33921985484414 637726832794292
"95" 8.94230548744858 5.1201966781303e+36
"96" 3.02045089556747 39509028.3023433
"97" 5.64434024014509 4.5758582013171
"98" 4.06415079063682 1.40792141675439e+22
"99" 9.8197874162918 1.16112480922916e+23
"100" 2.7399399526084 1.62211299245444e+22
"101" 3.95397406161717 385168028.486795
"102" 5.94814522212674 103470636566944816
"103" 2.29096271909809 20629072524.1496
"104" 3.18773133702219 29133072.5845762
"105" 6.25191366110138 4.19975248592775e+22
"106" 4.69684196088287 6.78144906330492e+20
"107" 6.20043940594728 1.24823703001158e+33
"108" 3.95703902694599 193530499743.752
"109" 3.51663978057336 48195549567095504896
"110" 4.63403940585378 7.58512190765879e+26
"111" 1.9668321838706 76664596332899434496
"112" 3.86243463005402 28867866206.3829
"113" 4.00195803955192 60490565639409270784
"114" 6.90466043617299 364921225800283
"115" 3.86164350235091 178645305468409
"116" 2.36531769057861 6.94271142087092e+20
"117" 1.71488267444312 631.36735997827
"118" 2.7231571789778 53319.950549181
"119" 1.78515048023357 80.6077908012606
"120" 2.38661274939235 6.50318612743523
"121" 2.73274007089928 290060249.866949
"122" 4.11734966154111 0.941505712015514
"123" 4.43273817986491 7746440725903.9
"124" 5.09017157705747 30142004.7985037
"125" 4.78854139192761 736674695664024192
"126" 6.05494549790636 8232996099820901
"127" 1.04890252051587 4148831.85342395
"128" 2.42588128734739 7.71512564093876
"129" 3.71803808439224 13401794021286684
"130" 4.19913472961148 3.60330977275025
"131" 8.46928361504011 8.11837869734098e+21
"132" 5.02212318277519 1.14995049245384e+35
"133" 2.66911347828916 20596926788529.9
"134" 2.70607661544064 9181169030806102
"135" 2.05903215346676 6396628836839270
"136" 3.33048738181952 129353741667920512
"137" 5.31857109892175 7.93269121734464e+24
"138" 6.8575326598579 3.45408774833008
"139" 2.35800531611443 1.1717319621822e+20
"140" 3.58384521963677 869048227450490
"141" 3.89807111275247 144417470.304691
"142" 3.67971811557362 7.01114117931567
"143" 2.38111138047211 462042595097962
"144" 9.42137206874013 105633999958162
"145" 1.75154225943492 640736785367780
"146" 2.35107460448991 1296316775938.54
"147" 1.43473948780379 153285495861786
"148" 6.26494986227265 92799106894.4903
"149" 9.09861740120124 44014.0924193435
"150" 3.40507982060715 9.9446007918852e+21
"151" 5.49577630015229 1.15445371973449e+24
"152" 4.66557041308276 143938156925581
"153" 4.28495980417264 1239641374091.94
"154" 3.68012762028832 10877.3982524549
"155" 1.92562135482787 1010768660.68181
"156" 6.27205933251096 67293814543737167872
"157" 3.44136868604968 181741.169089993
"158" 9.02146560320151 7.80143960962917e+21
"159" 2.51276853687 2.86795717819038
"160" 3.1458925632036 7.31759669670059
"161" 4.29119613255254 5.54687474136452e+21
"162" 5.9397395775113 779293754145366272
"163" 5.65361936902582 5.86112685030639e+23
"164" 3.68753603389666 10182271230823796736
"165" 8.76318682011011 15282364168678018
"166" 7.46337098537506 3316807119496520192
"167" 5.13296747470611 2.73047805106815e+26
"168" 4.60842153691521 0.214244091758107
"169" 1.73293427954907 198018248.636747
"170" 3.36698142953823 560963790738.123
"171" 3.91160158832319 2.57493561277988
"172" 4.94657376195078 2.37648008481058e+27
"173" 5.45302311243731 5.39070436659059e+28
"174" 3.25924649596416 3018652392535.39
"175" 1.75166425537728 197441433195.566
"176" 6.66652187577101 4631646225198845952
"177" 8.47397666056155 30889.6552216555
"178" 1.47035662450031 288958792485.505
"179" 2.74975752314902 163963.904037337
"180" 8.52421404721184 1.92763444502628e+45
"181" 2.71314416796668 13574.5084463991
"182" 4.63346841298284 3.28670866526916
"183" 5.96238937209402 4.13074640723117e+23
"184" 4.61839664510636 8930235610.51014
"185" 2.16714295123879 1934202006829646
"186" 6.57443122428714 2.47315543605642e+29
"187" 3.79556174176575 239625071553325280
"188" 2.41695199393087 26844022.1789485
"189" 4.10273847336344 461084569262020864
"190" 2.89221829847889 11868264381070.7
"191" 4.37186227238092 511793535881.771
"192" 1.99232933418262 1.28028933896236e+24
"193" 4.49729728438801 61932038887053688832
"194" 3.37227302374038 222513533854604608
"195" 5.43182002506988 3.50085113773193e+29
"196" 1.41876938379513 4.82343318317803
"197" 8.33583034466358 98838495.6510925
"198" 2.21741723403404 58264551609.3382
"199" 8.08675633571239 142172805715984704
"200" 4.44468092372208 5483084262.55147
"201" 7.63515021007344 10734799378.9541
"202" 1.0422991354047 292.930757771722
"203" 4.34985052051753 8.95749680336437e+21
"204" 3.31226622723995 7.55452578483644
"205" 4.06018719457356 2.69549591552401e+24
"206" 1.17062342394638 5515097951661099
"207" 4.24160123901198 25349.9019746124
"208" 5.11822730295319 2105047292870626048
"209" 4.42101561470459 1.76126888337227e+31
"210" 4.8074526827272 1.37572483171273e+24
"211" 7.4497219411796 0.621047602111978
"212" 4.8993616858629 2965091796476928
"213" 3.81699617687575 72196547427.8351
"214" 2.72456459083174 83085545014902849536
"215" 10.2028693012486 10.6717322658296
"216" 8.09293220139217 1872728037641188608
"217" 3.69630813747923 916802175.05241
"218" 6.61050395885474 6.73768319798868
"219" 6.23731897586055 1.95699054309404e+36
"220" 9.43844217366436 82720013577366688
"221" 5.33013061651846 2.39923907509388e+32
"222" 1.99797712261805 60657409892658.2
"223" 2.97212944837793 190001655217967
"224" 9.84248431127916 4695181704176754688
"225" 3.10063951915325 10995741968436748288
"226" 6.16953846150698 8852.64674902641
"227" 4.12448410732854 0.00383276758931794
"228" 4.06422637687855 13071667400.7319
"229" 3.41074032006901 111864630339.212
"230" 3.46142066537674 2233114056611926
"231" 2.22446515032516 25517634103.6655
"232" 4.65466602303834 542444835.361874
"233" 2.88932863997012 4783685044.01076
"234" 5.44411736437143 2345982555477012
"235" 9.17320091770845 4880896042796.29
"236" 1.45159450898379 4.13030766586585e+20
"237" 5.20069721809875 22391499844936956
"238" 4.15554876484624 35702.9874628674
"239" 3.86014684591319 32595060794019500032
"240" 2.18858031285585 5.75359871168922
"241" 3.70851383308479 0.0210693077081504
"242" 2.86115085212288 440188744.241289
"243" 2.7677473184444 78375818223982608
"244" 7.15859362297686 4.73304179465769e+29
"245" 3.33022882304124 43254435705882.4
"246" 5.51852118404362 0.393540687434614
"247" 4.0780482769021 10108563.0304739
"248" 4.75127215916163 1.54632214270833e+23
"249" 1.90210151629942 1616771261736836
"250" 2.2415850170706 4971652298786.19
"251" 4.9717122353086 1.68086406125957e+21
"252" 1.3630983960907 10496.4575724638
"253" 7.29727788686499 224878424980601
"254" 3.10196622651676 2141025.98332528
"255" 7.06824770855652 134.592704633287
"256" 4.55711223178429 3.31166969942081e+20
"257" 4.15007820721025 96610860576155120
"258" 3.50564513829416 3.86395520635072e+28
"259" 8.49974652894476 8.67338834331538e+25
"260" 4.49595183544313 99075918397342.8
"261" 5.00054493894238 2.90143798594204
"262" 3.26741299648772 355936989042948416
"263" 7.20463605286829 2.22512881667738e+23
"264" 4.25813011642319 7345597305623.43
"265" 2.91042888475202 1.27575719540683e+21
"266" 2.8866988123005 4.28936371133778e+26
"267" 2.26635789475111 107286178.166621
"268" 5.46898777369925 1.01163472054768e+20
"269" 4.45579765508043 16052136081747744
"270" 2.80808037070833 1594242316.49053
"271" 4.80081431134306 12526.2073437318
"272" 4.72053905009525 1283696.55790288
"273" 0.741453137926535 8.15462081670726
"274" 2.99637435691437 10437444605524776
"275" 2.31112316239604 11398398861564638
"276" 4.39499139517195 5887591.0738949
"277" 6.26825109787253 4.56814047032147
"278" 7.75032844334882 6990259186649778
"279" 2.16753365584688 14306147145.3729
"280" 3.98257403890698 19362427860483616
"281" 3.10915944305731 395419614747.534
"282" 3.22946380577101 114722534400924
"283" 4.88144231424639 8.50571842272237e+30
"284" 1.62705321653158 3.32720020824534
"285" 2.79551680707939 24308243086.2372
"286" 7.01836519556789 323270635585853
"287" 9.31489514396363 1.31558472356792
"288" 2.67413432590995 50753540099.7687
"289" 5.32531113414249 2185.64840011821
"290" 1.74082824046796 4.62537412956738
"291" 4.06609514124341 13275525112529.1
"292" 6.63817389585005 2661894261730852864
"293" 4.06826673256504 2.67960395007481e+24
"294" 5.59816598490822 2.16036542039012e+24
"295" 6.51584462230047 1.86842846200172e+24
"296" 3.47543091927423 6213433128.31922
"297" 4.93978422694233 8870330316.87836
"298" 3.96391745510415 3.30215752081017
"299" 2.76881617545301 427367968728953792
"300" 3.64435026275804 822161.328683354
"301" 4.06033186664468 523309616.347192
"302" 8.60671175566812 104680608009981536
"303" 3.41982398155672 1.30054847471745
"304" 5.89097969617962 1738611655771730432
"305" 3.58084150560764 2442190.16084022
"306" 3.64571722835182 3111411.80105287
"307" 2.76912376807 44552318016055032
"308" 3.84566208276276 485291488990889408
"309" 4.40104053031903 373389750.27549
"310" 2.79507911519677 1862593281984646
"311" 3.1474077840881 0.0328053121801961
"312" 3.56101172397886 160049398139123936
"313" 3.60639484567677 135696821421618
"314" 5.82892411207654 90088248056409063424
"315" 1.84406867345687 8787454971527771
"316" 1.63222504837227 3.02041457759533e+20
"317" 2.0532332008774 87547475.2382631
"318" 2.33040174595677 4.65857574608028
"319" 3.11696153946852 94641436271185.8
"320" 2.11262833106731 2.62554133578951
"321" 1.29403002035568 710471997.778395
"322" 2.32595537795323 450494193540.499
"323" 1.23512494934097 28.916017769998
"324" 5.5091082359293 4954482345.35817
"325" 2.03470726906521 574456219510.927
"326" 4.76101577981041 2600448896126.76
"327" 5.88540866789522 83870989.2635882
"328" 6.37171895003148 2051577691.01641
"329" 8.11741502534286 3.17506055229869e+30
"330" 5.70257413843319 5364027476.24304
"331" 2.55132744293053 331327514.023096
"332" 2.93440918571698 4270795.38905614
"333" 2.93465948191507 5629465114369.65
"334" 7.49962795062483 1855.87765860747
"335" 3.9262632125552 828922.240118095
"336" 3.54036417485943 0.0680468841667518
"337" 4.67344358231597 58695039211.3365
"338" 4.0274612683403 28045783557454483456
"339" 4.33997991238099 2.24136218086995e+24
"340" 4.75996514242768 106788.243172649
"341" 4.25016379728716 74131885507849.3
"342" 4.08141246838572 7.01152453905101e+20
"343" 3.6329168010511 1.7787633190894e+22
"344" 6.23568301584291 7107212650.23926
"345" 6.40369141920915 1.18300182865616e+22
"346" 3.70270026456514 6.9171256219569
"347" 0.76808980249487 0.206944706342114
"348" 4.68363743447028 1.27446569625655e+25
"349" 2.96455568224405 13617942384.6117
"350" 5.56718497898764 4.82698606306589e+24
"351" 4.9820264395337 8.42270467594651e+22
"352" 3.05254041200496 2894527070749071
"353" 1.56246365063094 22357176785.574
"354" 8.13628962311122 2.44821521602606e+28
"355" 3.80514892362671 26.830846114619
"356" 6.03457820484941 137796975391.86
"357" 4.86023555226462 3.2810887602266
"358" 6.7653563267118 4.18120789543684e+21
"359" 3.12166239668327 3.6032269478391e+22
"360" 8.63145928064071 1.03808019347866e+44
"361" 5.59926725649044 41289055037.9216
"362" 7.58709877156907 15.6894978366968
"363" 2.81230826263573 5712.8236214533
"364" 5.70254942313042 1.80329665320489e+21
"365" 2.06951202059007 30697381822172888
"366" 2.73307540407061 8.51593731317532
"367" 8.25649690218543 5.38670149096898e+20
"368" 7.04493649251835 3273305685.20521
"369" 4.72940914077626 111899449116.151
"370" 2.49951482619697 4886412279154869248
"371" 6.71802258801476 596866749200107
"372" 3.92356988507077 1106906314313086464
"373" 1.82161715879951 1.63054249756547
"374" 5.12105029648099 3.2880811051227e+24
"375" 2.9061936272371 2588256221.6537
"376" 2.70064901257356 22751536287131768
"377" 6.11440194699018 1.27056916891557e+22
"378" 2.6875313782476 2.53261129110834e+20
"379" 4.62252016723734 1168088392445807616
"380" 2.49268185855539 4.7999999327091e+19
"381" 3.3141392895692 3.18360128272413
"382" 5.74784246788937 3932958388180782
"383" 1.23617676024051 2765.8696211456
"384" 1.65381823768817 71708319595.3683
"385" 2.46024765304735 0.405942259183099
"386" 3.40468471022208 2.69298250604321
"387" 2.7868264891484 120341445536694
"388" 2.30159522856449 8683391904.85093
"389" 2.84000131440812 176285870411466880
"390" 2.24194698088261 2431111753642582
"391" 4.12225133864287 2.72499745998434e+26
"392" 5.03558602313162 39133032145567144
"393" 5.27487288256615 1.36247623699219e+23
"394" 1.9687659013058 1405966048225.25
"395" 6.31876637871592 1.03184664532385e+26
"396" 8.51374525621144 27991.1071188185
"397" 3.66904616178966 6.81233272838649
"398" 2.44134326859988 110129763504.873
"399" 4.39395717748673 4198873789080493056
"400" 1.78146490175248 77670987.3517597
"401" 2.7685031315196 2.81899210926056
"402" 4.53000992920756 3577851910458384
"403" 5.43648998182107 1490111577923281152
"404" 4.11747928131291 202174159230.956
"405" 2.87096116799011 1813104552.22584
"406" 2.81467702839307 305232038279160960
"407" 3.14267413193004 316414960.183078
"408" 8.87223606735164 17422.3774259327
"409" 6.25726843032986 349498818.287391
"410" 8.18053579705928 3.01533225711983e+24
"411" 5.42356637117694 6312789123564.01
"412" 2.51961576698998 22.2188247596754
"413" 5.7339767459868 2.08248049611521e+22
"414" 5.48265646929423 3.7215093810106
"415" 2.60848942227225 1845253166086609408
"416" 2.99350350828543 420673.967828274
"417" 5.19916695138711 3.45956433727909e+23
"418" 7.07984893464901 4.21670189475725
"419" 4.9615103065215 2.01825037837892e+26
"420" 4.2983667438811 871708475.359812
"421" 5.09097841121645 0.070231789064352
"422" 2.58237238220538 1684.65237691954
"423" 4.09014096125458 636414098.595254
"424" 8.08843108586636 84741580908727910400
"425" 6.15242866567213 1.5033275185538e+26
"426" 5.80620430658656 67.0397860253225
"427" 3.22153827012489 73485761508172.4
"428" 4.7621928379865 1178305060.49468
"429" 8.42556050863422 3.60879201824322e+27
"430" 1.34003933857206 22001108529.8679
"431" 1.65789931581416 712225914.037267
"432" 6.81632224295939 0.432125591968333
"433" 5.02902484457645 2918708510792.6
"434" 2.08456718848377 0.123754838613644
"435" 2.55685481350156 4.00276282724714e+22
"436" 4.89071379213397 2.44174440703401e+24
"437" 2.06711397146341 615101508595881600
"438" 1.90030159320868 25910.4059548596
"439" 4.32437264295882 9.6131018257671e+24
"440" 2.50220194928769 1073804505596119
"441" 3.70962406517003 4323865696.10086
"442" 5.27276495147262 1.08178643781745e+21
"443" 6.37742547651504 3.84168071599831e+23
"444" 5.14775975163463 6220137301088332
"445" 3.14111244437599 20651294632528.2
"446" 5.09225403069835 1.11993243786838e+20
"447" 3.75351283074174 2.01802984581423e+22
"448" 2.92144524797798 63826512.7633603
"449" 3.49821929195339 2.72813219414043e+20
"450" 5.3348613552873 116858123649.159
"451" 1.69638794681151 5.64597017163068
"452" 3.10157561480731 4086659.47639254
"453" 3.34996401671511 6329.84236183041
"454" 5.9608127939917 4420825042431373312
"455" 3.90431173357584 178642283196.377
"456" 3.30541671040734 2.84902451623097
"457" 3.72038555953364 2.50615252296998
"458" 1.0552151274899 28268922414.0044
"459" 2.37402172111123 498292099.407589
"460" 2.43486893426297 1087380300.8788
"461" 3.32812470987156 3599853966985325568
"462" 2.68030553977633 345162.034798533
"463" 5.33175208753912 1.13711214007441e+23
"464" 2.51912665450262 44404495535147.3
"465" 3.95213396160557 823909327735910784
"466" 4.18807636490558 4555.72030797061
"467" 6.97246663626595 9.96102657537191
"468" 3.28602065393012 93682928049661504
"469" 9.24360172624501 15639268539555720
"470" 3.72038963502477 12511227760241714
"471" 4.90101867298532 2.38977410908953e+23
"472" 4.3686387183325 463798726998900928
"473" 6.93303508402651 5.03860199000106e+32
"474" 1.50815398634495 769754913.954199
"475" 2.00762473586736 42436344297228394496
"476" 8.02788091721614 257923884439.363
"477" 1.03406648606525 304.266577606222
"478" 4.03499215963415 49404389.3626612
"479" 1.83639099090007 55.8139087332528
"480" 1.42304531621183 5.71697367203131
"481" 5.6924403345405 1.56356098132857e+25
"482" 2.2802865149424 241318752727.442
"483" 7.06892412456194 2572304256860.56
"484" 2.38268916246432 3.25100865289347e+20
"485" 4.62670933320022 7553859.27144828
"486" 3.70570114183885 263337760019617
"487" 2.41905800387005 178355656023.574
"488" 2.09902700925026 31.984514143766
"489" 7.288935938963 3068317511.04362
"490" 2.14324269786629 52423518303832.9
"491" 3.74364278958293 3.60007926264235e+22
"492" 3.62216690406696 36573866014649584
"493" 5.60714601926376 7.31723296527734e+21
"494" 8.39542926797233 7085.58028804709
"495" 1.74747965363554 4652182507677.1
"496" 2.8312140135185 3.89442707002001
"497" 1.79242973603087 6558.4914658027
"498" 5.15898076886258 9.40995338219342e+21
"499" 3.33175620135729 54.308976152916
"500" 3.23137252126183 0.968336264856532
"501" 4.66185359813643 4.05118016222758e+25
"502" 1.75061518287621 4627.23423887713
"503" 2.58892213362362 1.96845168508997e+21
"504" 5.81964365655738 17153166762166.7
"505" 1.89579803612957 2197470378140313
"506" 8.84156626355746 9209687224469562
"507" 2.17494812093283 11119901117.6909
"508" 3.58251622547081 13317692895187310592
"509" 6.85782199481569 2526.73340991606
"510" 1.7533745513309 29.970683897799
"511" 6.36747274808044 1634696650719846
"512" 5.26526666071067 20516639063100.4
"513" 3.25780994150417 1.22464736520672e+20
"514" 2.86928725057823 0.218491985886519
"515" 2.9188414222918 122144685990855
"516" 1.8443026978576 125983195.590664
"517" 2.19514627838372 1414792.0944752
"518" 2.45891912386923 37526.0751297918
"519" 4.42664271044146 96.4227020537752
"520" 17.0101637385416 55151366440663976
"521" 2.33505801875286 294746019681.467
"522" 2.51365283823232 7794819553.22793
"523" 2.05619714212164 56897733.0344294
"524" 5.82556304200851 17779537486707.3
"525" 11.0233198575005 565136110822.043
"526" 5.29955566929631 29499986756598.3
"527" 2.68943919965373 74388748531516048
"528" 2.90966559073505 192966226352.522
"529" 5.31549990963865 189769487.236224
"530" 3.86423077649071 23452552120927.9
"531" 1.92000774281004 24596665472053156
"532" 4.12489800547701 1093062441839540
"533" 2.79951096468736 1.700840321613e+19
"534" 3.41713421850861 927410866.372378
"535" 4.83623830366642 9.02126814232604
"536" 2.05379546848839 1159117776696.9
"537" 3.0951624773069 7.03023799456728e+21
"538" 2.39271542418457 16835081.7122792
"539" 2.5586183967474 1387174438272726
"540" 4.81067647337741 270776599340416864
"541" 3.29048121479877 7.87486628812259e+22
"542" 1.72142469503233 751809.882429687
"543" 6.1508340555376 1.91342710943682e+35
"544" 3.75949123520742 52767686011908392
"545" 1.7314240219723 5844262304.83841
"546" 7.54269264761021 71847852995.942
"547" 4.12462572865102 18579654197756669952
"548" 2.48896943642541 28248078122.7762
"549" 1.73799007270795 14293884320724440
"550" 1.56068855916547 1.20215360622753
"551" 0.761518044705485 9477262.46428279
"552" 1.13528235944283 109825833933529
"553" 5.78189422263349 3.10062589618248e+23
"554" 2.25252702302566 60837878443.4681
"555" 5.61801955055783 182720150991645
"556" 2.15299871892507 11816584879929.6
"557" 3.66964476931365 117655638524783
"558" 5.42343007248192 12230075046496.1
"559" 4.57779364152353 248734058.437145
"560" 3.08926733819682 912389474.611389
"561" 3.49194776286628 4.63240811739514e+23
"562" 3.90460843622641 354168327908962944
"563" 4.16837920332572 10340466468.8394
"564" 4.13654548492311 1.06916365899771e+25
"565" 5.20558485712348 24287986711591800
"566" 1.88550332346133 54638303150964056064
"567" 5.53828052041164 129776265983.765
"568" 2.76639015552347 3509784834816.37
"569" 3.08753681074001 5042703122968.57
"570" 2.78488513859634 301026698.12865
"571" 4.01030241302443 6.16423487103919
"572" 1.54459124770765 285.983044176906
"573" 2.70228070883555 8.47386744921246
"574" 7.85394990890058 2069475.7306611
"575" 2.44781773812286 0.859216264589877
"576" 5.29955643566588 1492297294930193664
"577" 3.8381558034699 1.41067727628448e+23
"578" 2.31693083278858 16402666.1947548
"579" 2.10351483117116 0.167271056563759
"580" 2.4898448419401 2.82378502469685
"581" 10.7739204017249 3.41004520762039e+20
"582" 2.51168302736044 22344906.8051149
"583" 3.01813899476697 38368308611623280640
"584" 4.71799880683803 269637101508.342
"585" 4.10824955090082 4.87878598474351e+20
"586" 4.8547279791743 3144929.63197785
"587" 9.7777713225141 1.99008822190289e+26
"588" 7.88020166430668 2.19499960993084
"589" 1.14212689987312 549989894987313
"590" 6.57561105777411 4.48534702548369e+24
"591" 4.92076923147325 25852091208950513664
"592" 4.59177369742262 285871757638842528
"593" 5.28448296159974 4937182669895972864
"594" 2.28760102080127 6560376.77669411
"595" 4.99582430296971 7.30333734022026
"596" 2.68669610850028 593.748189732887
"597" 4.50540850049053 32870811437.017
"598" 5.07497346229925 19370.6132274869
"599" 7.17758938192441 2966669392352807424
"600" 4.37804836623472 236806453259.729
"601" 3.98202000360701 9853359681952780
"602" 1.17975808289473 27546110.5534185
"603" 8.24949759591053 0.526191232189681
"604" 7.82115807992325 0.463682575298329
"605" 2.30911889032029 1298880827321194
"606" 1.85406395090352 3274696668936.49
"607" 3.32665698693174 149059819603364928
"608" 5.05056599270162 11012099555.1878
"609" 3.46013034957354 289052100897163
"610" 3.75144515858421 1.07289700169247e+21
"611" 2.82487200465854 114562.983143286
"612" 6.37380679028187 5.6990144741491e+26
"613" 2.07045985843776 108911851085.971
"614" 1.7193075462222 0.000264055516883686
"615" 4.68233679307783 293239645894.955
"616" 0.843873808406723 7897484036214.04
"617" 2.25248783368334 347135.990509396
"618" 5.3074677053972 4.27931720658432e+26
"619" 3.05698680764199 22091670649119.9
"620" 3.10555615751257 3246443672297.18
"621" 13.0811754243159 3777968113359.29
"622" 4.31351923782879 32161.6331088639
"623" 3.8104290283516 7.30268712697314e+26
"624" 6.23464816497653 510908817908.591
"625" 9.31829230952976 18579322457540.2
"626" 5.82762985665102 5.21159246606118e+23
"627" 2.75559583584239 1.16398336981667
"628" 7.04508918997782 25192.7658129661
"629" 3.70939287160573 52123.3578583147
"630" 1.93745744626005 68472217712.3173
"631" 6.31692006939199 4.04423413940276e+27
"632" 5.03555107773734 101364820581422448
"633" 5.68515643193626 2341776150542924288
"634" 1.48797837834191 202008665565330912
"635" 1.6565398193203 169358.790394382
"636" 4.83557466523453 61908661067737928
"637" 6.55195845468455 4.23771192404597e+23
"638" 4.61251005663629 22321495832580504
"639" 6.23444843622903 1.42135603484481e+22
"640" 5.22282595413557 2.97073549897027e+26
"641" 1.88621593902831 45713040.351405
"642" 11.0789851643475 0.970875058225756
"643" 3.47278048472169 1955832363518.35
"644" 7.43636745984259 17.614623842817
"645" 8.75459056234772 1.99960104086365e+21
"646" 3.38676322777309 5.28490127311282e+21
"647" 4.28822911241163 15843556674258894
"648" 2.39476213963832 174652758202169
"649" 4.88438163719464 6.38631499520144e+28
"650" 2.34958444971011 115882633.079063
"651" 5.50948732349632 2459402893609.88
"652" 4.94438056203014 1388473844176109
"653" 2.12245658090803 151.02961839462
"654" 5.04151855059799 34740376298491072512
"655" 6.66724761254454 3.1620371147675e+21
"656" 4.19854006620098 2.83797712240915e+27
"657" 2.91655642997934 8.11553761096405e+22
"658" 3.9222879377777 1.82808734861492e+30
"659" 6.78649967021585 122285011319.146
"660" 3.15178181421986 41292563666861.1
"661" 6.73230002459673 567931555406277
"662" 3.392896733072 16719056529002014
"663" 4.21496087385657 0.901752846077676
"664" 3.49804966912878 0.311965850083323
"665" 4.17698641809945 2105926206169887488
"666" 2.48598681626264 9.38359103974324e+24
"667" 5.48784421760275 5839189427499511
"668" 4.0943511650854 1247.55102326815
"669" 2.17247003602467 1.49603549983438e+20
"670" 1.84124455354651 5.14924601586658
"671" 7.57212311677526 4178212928068.46
"672" 15.7237206592245 2.40305797549068e+23
"673" 0.951978945391334 446863.902458207
"674" 4.60859669903469 6.43350988373108e+22
"675" 1.1501699208038 104428931992.574
"676" 2.48872933229334 11522502311617.3
"677" 6.90736038458624 6.27205457747084
"678" 1.869872616524 1134407271265526016
"679" 3.31426219284646 91695364.1307887
"680" 4.00605870057171 69285241.6498418
"681" 1.42195392421226 172667537959.537
"682" 5.06426462477266 5100409.09981034
"683" 4.3275026988018 744110.043159816
"684" 2.06353081306079 6029.50471806482
"685" 1.25931980632879 22.2794639930769
"686" 4.99542161986931 80546067251304464
"687" 1.5562180153808 198764100.373082
"688" 2.72457759242341 126727.619955767
"689" 5.45424993368147 294265381553609
"690" 1.84682425079026 0.00889026991860696
