"V1" "V2"
"1" 1.5177907088978 0.187460980648264
"2" 2.32977528958035 1.37625846632597
"3" 1.6993214274095 0.0994307217287397
"4" 3.48854874518162 0.276236526915606
"5" 3.14072193206387 0.78234861181911
"6" 2.7804063989457 1.063671183666
"7" 6.27174220279308 3.45714028838044
"8" 3.98185081584589 2.00334346294096
"9" 2.33542045188045 0.459104810024038
"10" 2.6318452502763 2.03837487374301
"11" 2.95696868587139 0.0229671736148285
"12" 3.59950113335597 0.940991346195328
"13" 3.05258236166802 0.329357497297077
"14" 2.15998922478227 1.7391526163349
"15" 4.81220171351369 0.107303356797848
"16" 4.06658852520281 0.66568402382777
"17" 4.68364532686144 2.86681259280165
"18" 4.3041954883798 2.21743986953182
"19" 4.58802016453438 0.826291784933693
"20" 2.46902384906918 0.478804237858209
"21" 5.52304634785248 0.000766518070150909
"22" 2.84361117789051 3.75556184838621
"23" 2.79459702451965 0.0755113129989825
"24" 2.90435656070831 0.302084205087477
"25" 3.59725786009228 0.589671880595706
"26" 2.6251266246426 0.680392363525716
"27" 2.39699993519099 0.535198511736067
"28" 2.50460624982655 0.499848185931444
"29" 2.11028887725092 0.230484190112881
"30" 13.5218056988453 3.57692674495164
"31" 1.75397737315323 0.425788952050321
"32" 3.99645361994753 2.89448318111677e-05
"33" 3.68271663590357 0.0832893906976603
"34" 2.72108142877252 1.99914895473482
"35" 3.31453741026408 3.37459511568016
"36" 1.95579404019206 1.56316817301619
"37" 2.39687450919219 0.0226797627622756
"38" 3.00545340975428 1.93230125411871
"39" 1.51403568276291 0.0370915858935198
"40" 2.84041379794507 2.02376858053357
"41" 1.43532540850313 0.05693890164953
"42" 1.88741808530093 0.311523462466745
"43" 2.67891857322919 0.00954073623051415
"44" 2.23016005794681 2.33151264393714
"45" 2.08042599332343 0.265328655757076
"46" 1.99809243231827 0.114361256636391
"47" 4.67216957120659 2.80334675791704
"48" 1.6039662867203 0.781924684004569
"49" 4.47216902899993 1.17873025358566
"50" 2.22698741330262 1.5543541532251
"51" 1.42742144155636 0.098260087812859
"52" 7.23859810557175 9.59493433971446
"53" 3.89626174449573 0.0119992061653445
"54" 3.42786172590851 0.00856438966471449
"55" 3.65946443943746 0.0178140662973482
"56" 3.43271094988803 0.0173544118922329
"57" 2.08089792291834 0.313452280576248
"58" 1.43431194541517 0.00143730578806647
"59" 2.40534509170499 0.0876412006064919
"60" 4.85156096668383 0.682084603896146
"61" 3.0036092581618 8.99467952995051
"62" 4.19867610724739 2.24243208644416
